feature,coefficient,nonzero
Intercept,0.0,False
C(tense)[T.past perfect],0.03553853574894947,True
C(tense)[T.present continuous],-0.0,False
C(tense)[T.present perfect],0.04283801596869349,True
C(tense)[T.simple future],0.20305882293663596,True
C(tense)[T.simple past],0.044522003841681604,True
C(semantic_role)[T.patient],-0.0037801069423613978,True
C(syntactic_role)[T.subject],0.036089096822493054,True
"C(valence, Treatment(reference='-val'))[T.+val]",-0.0025077034497141544,True
"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.02945469501489509,True
log_frequency,0.0,False
lex_emb_norm,-0.0769867531465358,True
profession_embedding_1,-0.10436537642133123,True
profession_embedding_2,-0.6787084789612462,True
profession_embedding_3,0.0530133228037761,True
profession_embedding_4,0.20431120794237032,True
profession_embedding_5,0.06061293076984021,True
profession_embedding_6,0.10122490053104981,True
profession_embedding_7,0.03567939478901821,True
profession_embedding_8,-0.2455232503913532,True
profession_embedding_9,-0.697944234107726,True
profession_embedding_10,0.0,False
