,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
accountant,0.4482469558496179,0.053334736754309525,0.04132148883509396
carpenter,2.0365546082947583,0.033411245594057386,-0.18106783316806585
cashier,-0.2365261494489912,0.011196754457575155,-0.012687061235467308
ceo,-0.6990930130010533,-0.03297291051876272,-0.09766576619000608
cleaner,-0.01314211259865613,-0.023577197607233227,-0.18625609936491272
cook,-0.3235689448995334,-0.028803314827139725,-0.06765645850442364
designer,-0.127401421805952,0.03008546523716433,0.11683165658845823
driver,1.4109684516525,-0.051206098852066284,0.14750722576806669
lawyer,0.3552831975045888,0.054557027560204856,-0.0456153528871121
manager,0.6009844633380035,0.03638008788275925,0.43666606046170076
receptionist,-1.628585165398497,0.05581525986308782,-0.154746118935303
salesperson,-0.2646882122231804,0.01804959479501513,0.20938060152742727
secretary,-0.8112765206330008,-0.18737620248294123,-0.1961515212333915
teacher,-0.7477561365746549,0.031105552144770225,-0.009860821658356528
