,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
accountant,0.4481665857826865,0.05350673662055287,0.041313541644515436
carpenter,2.036587931634031,0.03355271401062916,-0.1812554601137329
cashier,-0.2365513609000438,0.011251142503048428,-0.012693241537678009
ceo,-0.6990484548080973,-0.03303760434092644,-0.09769553739228519
cleaner,-0.013079796599941079,-0.023590004341866592,-0.18636609959851821
cook,-0.3235226699879387,-0.028875337773910156,-0.06767912189462523
designer,-0.12747086570140834,0.030155304256173947,0.11689813661433376
driver,1.4110836700569505,-0.05150088111759866,0.14758397054476807
lawyer,0.3552083657566259,0.05477182994172881,-0.045677262553742055
manager,0.6008892169783748,0.036322124804667184,0.43691578070194126
receptionist,-1.6287145023657628,0.05613673081316744,-0.15482333888911526
salesperson,-0.264753241444938,0.018040076891637922,0.20951558172828297
secretary,-0.8109625748912139,-0.18798173781330907,-0.19617786820382555
teacher,-0.7478323037300525,0.03124890554277732,-0.009859081065095383
