,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
accountant,0.4481672707801143,0.05350553992054364,0.04131301729174429
carpenter,2.036607860352162,0.03352145626429373,-0.18126316002526072
cashier,-0.2365542473477677,0.011255151542302525,-0.012691631771758635
ceo,-0.6990522686303694,-0.03303253106963434,-0.09769277159153926
cleaner,-0.013076489784249638,-0.02359628748383196,-0.18636584083429217
cook,-0.3235233605417133,-0.028874627639233666,-0.06767819446654988
designer,-0.12747522043758294,0.030162435003163037,0.11689916953405306
driver,1.4110991629372158,-0.05152177970398098,0.14757452082730385
lawyer,0.35520898410154855,0.054769937460199154,-0.045676815392682
manager,0.6008882481651967,0.036327087270806344,0.43691174632860436
receptionist,-1.62873234673757,0.05616097077591267,-0.15481263262652126
salesperson,-0.2647591903280794,0.018050507744350748,0.20951634798116747
secretary,-0.8109569167276487,-0.18798984020852436,-0.19617944610465482
teacher,-0.7478414858369961,0.031261980123119246,-0.009854309152108024
