term,coef,std_err,t,p_value,ci_low,ci_high
Intercept,52.90920037552725,0.6981951779173423,75.77995673552338,0.0,51.5406547865511,54.277745964503396
C(tense)[T.past perfect],0.26020658589682455,0.2560681467155727,1.0161614758974633,0.3095685549450476,-0.24171743728281092,0.76213060907646
C(tense)[T.present continuous],-0.11476765733957418,0.2560681467155688,-0.44819185365938513,0.65402108327404,-0.616691680519202,0.38715636584005364
C(tense)[T.present perfect],-0.15003782495267884,0.25606814671557204,-0.5859292804556965,0.5579316763591402,-0.651961848132313,0.3518861982269553
C(tense)[T.simple future],0.3770011883886042,0.25606814671557215,1.472268976927296,0.14096881153722646,-0.12492283479103017,0.8789252115682386
C(tense)[T.simple past],0.03218164763872785,0.2560681467155728,0.12567610634708717,0.8999899663206666,-0.46974237554090775,0.5341056708183635
C(semantic_role)[T.patient],-0.14409169951225537,0.13596712739804093,-1.059753943984048,0.28927327179718715,-0.41060344054346587,0.12242004151895514
C(syntactic_role)[T.subject],-0.44753061963354734,0.15377783308134807,-2.910241422096284,0.0036166985922788677,-0.7489534621308984,-0.14610777713619627
C(valence)[T.-val],0.21584231204442608,0.14113676022687452,1.5293132115082129,0.12620747426814513,-0.060802524184649126,0.49248714827350126
C(dominance)[T.-dom],-0.3193415831719126,0.1490472964958837,-2.142551999799151,0.032164809413826115,-0.6114920113325751,-0.027191155011250023
C(tense)[T.past perfect]:C(syntactic_role)[T.subject],0.007490921020479213,0.06555590029424746,0.11426768585064406,0.9090270959234303,-0.12100644048618209,0.1359882825271405
C(tense)[T.present continuous]:C(syntactic_role)[T.subject],-0.0695373535156049,0.0655559002942471,-1.060733712808261,0.28882766612837235,-0.1980347150222655,0.05896000799105568
C(tense)[T.present perfect]:C(syntactic_role)[T.subject],0.043705368041988685,0.06555590029424749,0.6666885489455145,0.5049811405688813,-0.08479199346467267,0.17220272954865004
C(tense)[T.simple future]:C(syntactic_role)[T.subject],-0.09280128479009017,0.06555590029424749,-1.4156053745513653,0.15691141696774838,-0.22129864629675153,0.035696076716571185
C(tense)[T.simple past]:C(syntactic_role)[T.subject],0.03219795227051641,0.0655559002942475,0.4911526212895556,0.6233255457279329,-0.09629940923614497,0.1606953137771778
C(tense)[T.past perfect]:C(valence)[T.-val],0.05438194274902611,0.06555590029424746,0.8295506965037918,0.4068057951204035,-0.07411541875763519,0.1828793042556874
C(tense)[T.present continuous]:C(valence)[T.-val],-0.06632690429688289,0.06555590029424742,-1.0117610161583446,0.3116683218576223,-0.19482426580354412,0.06217045720977833
C(tense)[T.present perfect]:C(valence)[T.-val],-0.02475471496582198,0.06555590029424743,-0.377612310329208,0.7057238524977609,-0.15325207647248323,0.10374264654083927
C(tense)[T.simple future]:C(valence)[T.-val],0.03556785583496436,0.06555590029424764,0.5425576595747759,0.5874422945886991,-0.0929295056716973,0.16406521734162602
C(tense)[T.simple past]:C(valence)[T.-val],0.04035453796386834,0.0655559002942475,0.6155744606166202,0.5381845612822889,-0.08814282354279304,0.16885189947052973
C(semantic_role)[T.patient]:C(syntactic_role)[T.subject],-0.11002095540365611,0.03784871668185204,-2.906860920238538,0.003655991038430982,-0.18420894165968366,-0.035832969147628554
C(semantic_role)[T.patient]:C(valence)[T.-val],0.03756713867188818,0.03784871668185204,0.992560434417612,0.3209398997312081,-0.03662084758413938,0.11175512492791573
