,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
accountant,0.44816230389633144,0.05352160997642903,0.04130740818663999
carpenter,2.036580697063704,0.03358898899985607,-0.18127618357880204
cashier,-0.23655276911667586,0.011254227095359462,-0.012693490107172915
ceo,-0.6990474736315095,-0.03304310166654684,-0.09769201033468743
cleaner,-0.013081694420543591,-0.023581530599381718,-0.1863703517658354
cook,-0.3235213907904418,-0.028880032608628866,-0.06767697479997013
designer,-0.1274711920697759,0.030153788566904316,0.11690006017555171
driver,1.4110921625253598,-0.05152064675569892,0.14758649186671982
lawyer,0.3552019872275442,0.054793814714606814,-0.045686092577568733
manager,0.6008955710519229,0.03629978356476082,0.4369244804037816
receptionist,-1.6287236294434357,0.056157272014421125,-0.15482538058140435
salesperson,-0.26475029688328483,0.01802649794023844,0.20952269895550918
secretary,-0.8109486275445164,-0.1880255265059284,-0.19616227726612928
teacher,-0.7478356479205673,0.03125485526276431,-0.009858378580411952
