,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
accountant,0.5914150705240084,0.007014899423660599,-0.10207082610665957
carpenter,2.7555395393133404,0.08269917712312173,-0.1595027736422507
cashier,-1.0895759572415484,0.03973665104731677,-0.009116129292319605
ceo,0.7342570321873138,-0.0069701302130054715,-0.08737441585419135
cleaner,-0.9362278660423078,-0.04791335446240267,0.33850701997065435
cook,-0.28116715091550937,0.03073169534242386,0.35417384010058794
designer,0.14135005431344322,0.005169215006149477,-0.00371378655107608
driver,1.125634385918477,-0.013945929969283432,-0.24298896995398056
lawyer,1.037652844342859,0.03660830348669525,0.039886923131876716
manager,0.40287105092337644,-0.005645056547231382,-0.20132106473654657
receptionist,-1.8217541930320216,-0.044154666275993695,0.09383256782712847
salesperson,0.332346048211887,-0.008094125016095364,-0.09425181392265776
secretary,-1.9979913652615666,-0.018953134512287906,0.028477512039939843
teacher,-0.9943494932001367,-0.0562835444322644,0.04546191698662104
