,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
accountant,0.4482465537052904,0.05333566137239469,0.04132139499383298
carpenter,2.0365547284234253,0.03341187282586552,-0.1810685501759589
cashier,-0.236526284621548,0.011196967274148784,-0.012687017413741694
ceo,-0.6990928147966325,-0.03297343763415707,-0.0976656720292419
cleaner,-0.013141848824534176,-0.02357753405260338,-0.18625627365229383
cook,-0.3235687274067475,-0.028803791122246684,-0.06765643230738708
designer,-0.12740174482430197,0.03008595400566268,0.11683179498591463
driver,1.410969098495459,-0.05120712212981644,0.14750703041425758
lawyer,0.3552827963038034,0.05455801656206489,-0.04561551038548459
manager,0.6009841096604808,0.03638052276904651,0.43666632974565783
receptionist,-1.6285858881990083,0.05581637490508686,-0.15474587667783918
salesperson,-0.26468848340417284,0.0180498290242378,0.20938087241526243
secretary,-0.8112749585461303,-0.1873794479288247,-0.19615143870963384
teacher,-0.7477565360050672,0.031106134128533153,-0.009860651206014402
