feature,coefficient,nonzero
Intercept,0.0,False
C(tense)[T.past perfect],-0.052450970269029555,True
C(tense)[T.present continuous],-0.05774517177151445,True
C(tense)[T.present perfect],-0.07347012681655067,True
C(tense)[T.simple future],0.006747620110450188,True
C(tense)[T.simple past],0.0020892985478836714,True
C(semantic_role)[T.patient],0.06857342878215751,True
C(syntactic_role)[T.subject],-0.17735943357065703,True
"C(valence, Treatment(reference='-val'))[T.+val]",-0.06060044057468639,True
"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.011895717275972275,True
log_frequency,-0.45888612963562764,True
lex_emb_norm,0.11706340744245658,True
profession_embedding_1,0.31990920691444613,True
profession_embedding_2,-0.12751720880001893,True
profession_embedding_3,-0.3801048322916194,True
profession_embedding_4,-0.4607280731210184,True
profession_embedding_5,-0.3475012113993554,True
profession_embedding_6,0.21778084412371915,True
profession_embedding_7,0.33884707663293057,True
profession_embedding_8,-0.06936417137841396,True
profession_embedding_9,0.32389203990081256,True
profession_embedding_10,-0.23458578989449136,True
