,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
accountant,0.5914145504110759,0.007015006490418489,-0.10207004644487418
carpenter,2.755534325938775,0.08270859008573395,-0.15950266154941142
cashier,-1.0895812028148995,0.039746372851696674,-0.009114991383641552
ceo,0.7342581143039324,-0.006972931143133781,-0.08737398496628047
cleaner,-0.9362224653242868,-0.04792049655419087,0.3385035227945841
cook,-0.28116824711280214,0.030737625118496394,0.3541700004933802
designer,0.14134972659899966,0.0051698644806540545,-0.0037138295774847957
driver,1.1256356816714146,-0.013950715958430579,-0.2429870317186019
lawyer,1.0376509793172703,0.03661275652789033,0.03988580536413135
manager,0.40287087182792375,-0.005646775033416746,-0.20131901864106813
receptionist,-1.8217518145204585,-0.0441589358735815,0.09383267886790136
salesperson,0.3323466687652004,-0.00809624946377722,-0.09425099281057286
secretary,-1.9979920074368616,-0.01895230178715445,0.02847864892450724
teacher,-0.9943451816553406,-0.05629180974178467,0.04546190064952918
